id,labels,metric_id,name,task_id,timestamp,value
20886,Metric:BodyLayer,mostly97-6647-47bf-be74-c1cd142e815e,latency,mostly8a-24ae-48d9-9f5b-2b74d9d7cb2f,2025-08-18T13:12:52.100000000+00:00,581.454
20887,Metric:BodyLayer,mostly4a-0c42-4079-ac4a-16beeec5c44e,latency,mostly8a-4494-45a9-8ca2-17f88b08b21c,2025-01-18T08:40:30.000000000+00:00,171.076
20888,Metric:BodyLayer,mostlyd3-db63-431c-8216-167ebe9839d4,loss,mostly8a-510d-4697-9891-a7f2b5fb9c1a,2025-02-15T18:03:45.000000000+00:00,55.722
20889,Metric:BodyLayer,mostly1b-4fa9-4461-963d-e2eb6aaf737f,latency,mostly8a-584e-464a-9569-fbc02d541d2a,2025-10-03T19:50:00.000000000+00:00,0.711
20890,Metric:BodyLayer,mostlyfa-17ef-4a61-b244-02b729e02726,latency,mostly8a-642c-471c-a03f-bb56559a9372,2025-02-19T08:06:07.400000000+00:00,300.611
20891,Metric:BodyLayer,mostly38-2441-425d-9c86-85770d3fa051,latency,mostly8a-64a5-4f5d-baf3-a37c05e7887e,2025-09-16T08:50:05.000000000+00:00,0.483
20892,Metric:BodyLayer,mostly4c-e504-4a4b-ba97-36edbd24696d,latency,mostly8a-7abe-416c-82d5-335891ea4462,2025-10-03T19:50:00.000000000+00:00,129.184
20893,Metric:BodyLayer,mostly6d-7a88-47ce-b378-e7e94a2169f4,latency,mostly8a-9688-4612-9581-1a9fe1ceaffc,2025-08-15T08:12:07.000000000+00:00,0.904
20894,Metric:BodyLayer,mostly64-4e84-4708-b87e-688ef7c816f2,latency,mostly8a-adb9-4102-b435-434be0b922d1,2025-08-05T16:11:06.000000000+00:00,2.485
20895,Metric:BodyLayer,mostly30-35e4-43e0-af94-01419bd11975,latency,mostly8a-c3a9-47c5-b3d8-4fcb239d973f,2025-09-17T06:05:50.000000000+00:00,0.741
20896,Metric:BodyLayer,mostlyc7-d5cb-4f83-9c42-2093664e24a3,latency,mostly8a-c441-45e6-881f-48404df13947,2025-10-03T19:50:00.000000000+00:00,72.093
20897,Metric:BodyLayer,mostly17-3a75-492e-9931-1cc929187376,latency,mostly8a-d871-40ba-86f8-842848933dbb,2025-08-17T08:29:07.500000000+00:00,73.721
20898,Metric:BodyLayer,mostly47-cbc0-4e39-8439-aad6fb089abc,latency,mostly8a-da65-4685-89c0-9d742cde8fbd,2025-09-27T11:50:44.000000000+00:00,0.023
20899,Metric:BodyLayer,mostly54-22d0-470c-a532-5b2112e480a5,error_rate,mostly8b-106d-428e-a28e-9ba734160fcf,2025-09-17T16:20:30.000000000+00:00,98.132
20900,Metric:BodyLayer,mostly3f-6bef-412d-aa17-65803a247c86,latency,mostly8b-14f0-49fd-a66b-6a3eebd9264a,2025-01-15T08:48:42.000000000+00:00,0.911
20901,Metric:BodyLayer,mostly03-54fb-4fb0-a6e3-1eb6fe8d9abd,latency,mostly8b-1b99-49e7-b04e-09fedbb11169,2025-09-26T08:45:05.000000000+00:00,212.333
20902,Metric:BodyLayer,mostly1f-151b-4a61-9222-65cf057f689c,cpu_usage,mostly8b-25a5-49af-8b9f-a379cce9908f,2025-05-09T19:13:00.000000000+00:00,71.213
20903,Metric:BodyLayer,mostlybb-edc9-45c2-847a-da9a4cd22061,latency,mostly8b-3466-44ec-bb34-7644c5c27714,2025-09-15T14:12:35.000000000+00:00,11.696
20904,Metric:BodyLayer,mostlyf8-fda7-4547-beb2-c2766a8d01e3,latency,mostly8b-5aaf-4a7d-b1ef-80ecf633d801,2025-06-05T08:11:09.000000000+00:00,9.163
20905,Metric:BodyLayer,mostly4a-9248-464e-87f2-45ef9f250853,latency,mostly8b-5ab4-41a4-a723-6063dd174265,2025-09-15T06:12:10.000000000+00:00,428.682
20906,Metric:BodyLayer,mostlyb4-1efa-4453-b66c-e9e65573da03,loss,mostly8b-8362-4afc-a638-f5615d5cd80f,2025-06-05T14:34:30.500000000+00:00,72.145
20907,Metric:BodyLayer,mostly7f-b1cd-4833-a13a-2bfbcf289355,latency,mostly8b-9425-48a6-b25c-e30aa6e67c7c,2025-09-01T13:03:12.000000000+00:00,83.254
20908,Metric:BodyLayer,mostly87-5083-4855-bda3-77f23defec66,loss,mostly8b-b506-48d2-87ef-5dc328934156,2025-10-03T19:50:00.000000000+00:00,306.609
20909,Metric:BodyLayer,mostlyf4-e3a8-4b02-811e-7c5e29f73148,error_rate,mostly8b-c25a-46bc-856c-7475d30fb04f,2025-06-16T11:10:18.000000000+00:00,0.018
20910,Metric:BodyLayer,mostly14-d187-4530-822f-cf81af8829bc,throughput,mostly8b-c53c-41a6-89de-5085d6383df6,2025-06-08T18:28:08.000000000+00:00,0.65
20911,Metric:BodyLayer,mostly43-7345-48ee-accb-39d5d6d078ae,latency,mostly8b-c564-49fe-b4f8-7101205f0a71,2025-09-10T08:21:20.000000000+00:00,0.033
20912,Metric:BodyLayer,mostly6d-4466-4d28-88af-e061831df5c4,error_rate,mostly8b-d3d5-423b-9667-591fb1196871,2025-06-25T12:10:20.500000000+00:00,1.969
20913,Metric:BodyLayer,mostlyfb-2d23-4872-b5f8-2b66f98b0723,latency,mostly8b-de62-4ddf-b1b0-36db496cddcf,2025-05-20T12:07:30.000000000+00:00,0.013
20914,Metric:BodyLayer,mostly54-0114-4b95-9eab-cea1f5603c3d,latency,mostly8b-eb16-4694-9e9d-1294823cdecd,2025-01-09T14:01:53.000000000+00:00,10.608
20915,Metric:BodyLayer,mostly9c-781f-4c98-bb3c-fb0bd6bbb17b,latency,mostly8b-eec4-46a4-b4e0-508cc5c802e1,2025-10-03T19:50:00.000000000+00:00,0.015
20916,Metric:BodyLayer,mostly57-9f03-4044-a9af-128e37565459,latency,mostly8c-12af-42a0-996e-1b9193d7c051,2025-10-03T19:50:00.000000000+00:00,93.7
20917,Metric:BodyLayer,mostly27-e397-4f42-a637-23fa23fa97aa,latency,mostly8c-3020-40f9-a755-53b3a9859808,2025-05-21T08:02:30.200000000+00:00,1.127
20918,Metric:BodyLayer,mostly6c-c7d1-41fe-b6f1-4f3569ea0959,error_rate,mostly8c-6c8b-4818-9970-4390571707f7,2025-10-03T19:50:00.000000000+00:00,366.329
20919,Metric:BodyLayer,mostlye0-96c4-41d8-ac5c-65a3b3d57229,accuracy,mostly8c-794f-443e-b3d3-643e1977f44e,2025-06-18T08:03:18.000000000+00:00,0.015
20920,Metric:BodyLayer,mostly68-579b-4088-9298-349df0fa77dd,cpu_usage,mostly8c-7e3a-4072-8793-b991839d915c,2025-09-19T08:45:15.000000000+00:00,539.919
20921,Metric:BodyLayer,mostly2d-3bf9-47ed-9a6c-8340baf1918d,latency,mostly8c-8951-40c0-be30-de054ec946a6,2025-02-20T03:00:30.000000000+00:00,61.99
20922,Metric:BodyLayer,mostly88-fc56-45d3-9617-5536ede397bb,latency,mostly8c-9750-4725-b052-ef8a0b3d547c,2025-05-18T08:14:05.000000000+00:00,497.006
20923,Metric:BodyLayer,mostlybf-01ad-4929-b2e1-d2200cec7351,memory_usage,mostly8c-c5e2-4c8c-b35d-f96a10d9fc96,2025-02-07T08:57:05.000000000+00:00,144.111
20924,Metric:BodyLayer,mostly34-e1bf-4630-b2bb-df792fd52491,latency,mostly8c-d07d-4884-b367-0f19b63de7c8,2025-06-25T08:10:30.000000000+00:00,852.87
20925,Metric:BodyLayer,mostly84-0d67-4061-b242-a171481e38e0,latency,mostly8c-d318-45fe-adbc-b9f123ac5a5b,2025-06-03T22:56:05.300000000+00:00,420.273
20926,Metric:BodyLayer,mostlyd7-209d-4e26-8fbd-27f66bbfe4f2,latency,mostly8c-d9c7-4dfa-86fc-61ff6da45894,2025-02-11T14:06:40.000000000+00:00,73.416
20927,Metric:BodyLayer,mostly10-957b-40e0-b925-ce5beaa2dca8,latency,mostly8c-fcfb-43c4-9730-6dbb262b17e1,2025-01-18T16:49:45.000000000+00:00,64.504
20928,Metric:BodyLayer,mostly75-d431-4892-a34d-1de81ee4732e,latency,mostly8d-07b1-4f09-b452-0cd5a498ea0b,2025-01-15T14:05:30.000000000+00:00,881.62
20929,Metric:BodyLayer,mostly4f-8707-44a8-b573-31261d5761e7,error_rate,mostly8d-09b6-46b1-83ee-f13fc5d52b99,2025-07-18T09:05:38.000000000+00:00,111.968
20930,Metric:BodyLayer,mostly2b-e918-4d93-9ea9-5145814b2e23,latency,mostly8d-182c-4a3f-8043-09e907e11186,2025-09-17T14:00:20.000000000+00:00,68.892
20931,Metric:BodyLayer,mostly81-40b8-438d-94f6-88772bedd499,accuracy,mostly8d-2e1d-4c84-a3a9-dd82e66a6d04,2025-06-11T18:03:20.000000000+00:00,735.022
20932,Metric:BodyLayer,mostlyb1-d95e-4c3c-8244-6ebd47c3ac37,latency,mostly8d-3451-47c7-bc3e-8ce4bb40b767,2025-06-02T08:12:05.000000000+00:00,138.771
20933,Metric:BodyLayer,mostly7b-d6db-46ca-8d39-835d8c7f2ca4,latency,mostly8d-4a9a-428f-a500-d87d8595d8ca,2025-10-03T19:50:00.000000000+00:00,464.135
20934,Metric:BodyLayer,mostly40-d9a7-4fb2-b518-810c54c0922d,latency,mostly8d-6b88-4ce5-8080-6049aafc0f3e,2025-08-26T21:03:45.000000000+00:00,2.281
20935,Metric:BodyLayer,mostly34-e704-4b64-ac3f-32b37505b939,error_rate,mostly8d-6e4f-4409-9216-4b46ea955d58,2025-04-10T16:03:47.200000000+00:00,454.597
20936,Metric:BodyLayer,mostlyc2-292c-4c61-930f-e7ceeb2764db,latency,mostly8d-d5fd-4a58-91a1-50fd4f260614,2025-02-07T21:05:05.000000000+00:00,0.939
20937,Metric:BodyLayer,mostly29-fe53-45dd-80e1-c5cc348378d3,latency,mostly8d-e4b6-4ec8-8606-e41c872159bc,2025-08-15T22:42:55.000000000+00:00,0.084
20938,Metric:BodyLayer,mostlyb0-348e-44f8-933c-7e843275d3f9,gpu_utilization,mostly8d-fde2-4793-ab38-425b38303693,2025-06-17T08:45:00.000000000+00:00,117.673
20939,Metric:BodyLayer,mostlyc6-701c-4d2e-b143-c9ee594ce302,error_rate,mostly8e-0a81-4888-a5a7-c18e7ede61e0,2025-05-17T11:56:05.000000000+00:00,68.581
20940,Metric:BodyLayer,mostly1f-73f0-4d4f-8f1f-c67199171415,latency,mostly8e-0c06-4199-b900-1ae10020eda0,2025-01-10T15:45:00.000000000+00:00,107.155
20941,Metric:BodyLayer,mostly90-0e64-4f4a-84ce-7adb24654002,latency,mostly8e-3a7c-4698-91e1-bbe53921ac64,2025-06-28T13:30:12.000000000+00:00,0.012
20942,Metric:BodyLayer,mostly40-59a1-458d-9af1-08a96987f44f,latency,mostly8e-48ce-41c2-9c64-f1a4dc374a0b,2025-10-03T19:50:00.000000000+00:00,2.22
20943,Metric:BodyLayer,mostlyb2-d2ea-4517-88e3-95a7b7c34cf1,latency,mostly8e-553f-4963-b35a-f098e0a893df,2025-09-10T12:11:05.000000000+00:00,187.047
20944,Metric:BodyLayer,mostly91-f04a-4d58-89ea-d9a5970360ec,cpu_usage,mostly8e-6c86-4339-8d20-70b2970f7ce1,2025-08-15T11:57:20.000000000+00:00,0.0
20945,Metric:BodyLayer,mostly58-b3c7-4869-a7eb-49943dd2e8b1,latency,mostly8e-8ed0-47ca-a6c6-34984f254ab5,2025-02-04T03:39:27.000000000+00:00,0.021
20946,Metric:BodyLayer,mostly86-138d-46b9-8f4e-3cbe672b5b61,latency,mostly8e-a7a4-4cf7-85a6-02fda7bd1074,2025-06-12T03:45:20.000000000+00:00,35.231
20947,Metric:BodyLayer,mostlyf7-2669-419d-ba56-7137373cc590,latency,mostly8e-aaaf-4017-8038-f2c487132330,2025-08-04T08:09:26.000000000+00:00,248.349
20948,Metric:BodyLayer,mostly20-fe5d-4360-9312-81e6818f6719,latency,mostly8e-d182-4e68-8ee7-828f4326e192,2025-06-09T17:34:05.000000000+00:00,0.862
20949,Metric:BodyLayer,mostly5b-679b-4380-b4d9-5766894f686a,throughput,mostly8e-de2c-4cbf-9bca-f548a70b3110,2025-09-15T15:14:07.000000000+00:00,308.06
20950,Metric:BodyLayer,mostlya4-c5e0-4eb2-972b-2eba8c662efd,loss,mostly8e-e765-461c-ad43-6ab512676e6c,2025-01-08T08:50:30.000000000+00:00,0.913
20951,Metric:BodyLayer,mostlyb1-ba64-458a-9711-755173e42208,latency,mostly8e-f764-4958-9440-99ba976692f3,2025-08-15T13:44:48.000000000+00:00,41.591
20952,Metric:BodyLayer,mostly8f-75ce-4097-aa3f-4ba6d87f0c2a,latency,mostly8f-2ff1-46e4-a896-4070d236f8a4,2025-08-18T09:32:30.000000000+00:00,266.221
20953,Metric:BodyLayer,mostly79-0f89-40a4-8e2d-ab26078c3c22,throughput,mostly8f-3c22-4edf-9478-0348ec80241a,2024-09-18T22:29:07.000000000+00:00,0.016
20954,Metric:BodyLayer,mostlyef-eaeb-4ebf-a6db-781917c642ba,cpu_usage,mostly8f-7af7-4325-b058-01f18179e727,2025-02-12T06:01:35.400000000+00:00,72.362
20955,Metric:BodyLayer,mostly1c-b2ab-4aba-b0ca-121815d3a9c5,latency,mostly8f-869e-4a91-ba64-d6166de01fdc,2025-06-15T14:55:30.300000000+00:00,312.285
20956,Metric:BodyLayer,mostly55-5803-4c59-b953-7c2dd41d3049,latency,mostly8f-8d01-4b64-8d2f-4adebfd8040f,2025-01-15T14:28:30.000000000+00:00,888.604
20957,Metric:BodyLayer,mostly2a-6ea3-4614-82e7-039e7a413266,latency,mostly8f-9f09-4a44-b5b6-041a0d2f81a0,2025-06-18T19:30:05.000000000+00:00,69.411
20958,Metric:BodyLayer,mostly91-eb3d-4965-a0bd-052e7d536404,error_rate,mostly8f-cb53-49f3-b1d7-99c2a7f3e444,2025-02-08T06:12:30.000000000+00:00,80.869
20959,Metric:BodyLayer,mostlyd4-ed1e-49a2-a514-f9777c8883fc,latency,mostly8f-eb5a-438e-af66-4cf55e38c3f1,2025-08-19T03:03:35.000000000+00:00,64.633
20960,Metric:BodyLayer,mostly40-4f95-429f-9c70-c5b54f968d74,latency,mostly8f-ec62-445d-a701-d3d318f25882,2025-01-12T14:01:20.000000000+00:00,58.766
20961,Metric:BodyLayer,mostly7b-ca1d-4131-92af-ea161f09fdd3,gpu_utilization,mostly90-193d-422b-a081-f538d5228f50,2025-08-10T14:05:10.000000000+00:00,0.013
20962,Metric:BodyLayer,mostlyf6-5f49-4150-a5fe-7c3b5c9aac81,latency,mostly90-2530-404d-8543-218824f0770c,2025-06-05T18:55:10.500000000+00:00,0.73
20963,Metric:BodyLayer,mostly54-007d-426b-a16c-53c51663321d,latency,mostly90-34cd-4b2d-97ea-a1f3f5368303,2025-09-20T09:06:11.000000000+00:00,241.935
20964,Metric:BodyLayer,mostlyb7-070b-497a-ace6-633712dd3e04,latency,mostly90-4187-434e-9664-e1a2b87181c9,2025-10-03T19:50:00.000000000+00:00,0.241
20965,Metric:BodyLayer,mostlyff-e4ec-4cdc-a245-ab5e4ebb3379,latency,mostly90-5251-474a-969e-261cc5b6c95d,2025-01-10T16:20:30.000000000+00:00,115.244
20966,Metric:BodyLayer,mostly02-b47f-4e62-8503-94db075e2d0e,loss,mostly90-65ac-4ba9-889d-c52e05f1c90d,2025-06-03T08:12:30.000000000+00:00,53.742
20967,Metric:BodyLayer,mostly87-c7b5-4eca-b5a2-c060410382e0,latency,mostly90-75bf-4445-865b-22f8b352760d,2025-02-15T09:05:06.000000000+00:00,257.907
20968,Metric:BodyLayer,mostly2b-4a4f-4111-a43d-8fae944cf965,cpu_usage,mostly90-7a00-40e5-996b-55bbda6d73ca,2025-09-01T15:41:20.000000000+00:00,7.897
20969,Metric:BodyLayer,mostlye0-1627-45a8-9146-f11623eb0f38,error_rate,mostly90-87cd-44c2-8303-27e5e9a22d6f,2025-08-15T08:28:11.000000000+00:00,69.744
20970,Metric:BodyLayer,mostly40-5f84-44b7-ae8b-af1a89ce140b,latency,mostly90-979b-4f1f-961b-a37823e6bfab,2025-06-09T13:30:32.500000000+00:00,0.015
20971,Metric:BodyLayer,mostly0b-ee7b-48f7-a4dd-c9312350b7fa,throughput,mostly90-a04f-4236-a198-3b4917e84268,2025-04-29T15:47:05.000000000+00:00,60.87
20972,Metric:BodyLayer,mostlyc6-7647-4a96-a963-fd09ca173014,latency,mostly90-a4f9-468d-8417-8fba9a1ad0f1,2025-09-15T08:46:30.000000000+00:00,410.922
20973,Metric:BodyLayer,mostlya0-b9e7-41a0-b51f-dd14d09388d8,latency,mostly90-a565-4c3f-bb39-ae7e2d0aebce,2025-06-17T09:50:07.700000000+00:00,60.527
20974,Metric:BodyLayer,mostly18-0953-4159-a350-e696bdd71c2c,gpu_utilization,mostly90-ab85-4d9e-8a78-7c048b22866b,2025-01-15T08:32:30.000000000+00:00,0.776
20975,Metric:BodyLayer,mostly45-f8a7-4755-81b5-ac79d9a7eef5,latency,mostly90-bc09-4b59-875e-6c6cede1a1d1,2025-01-15T11:28:00.000000000+00:00,0.014
20976,Metric:BodyLayer,mostlyac-77b4-4b6f-819b-b23de5c6dd26,cpu_usage,mostly90-c9b9-45bd-8c6b-b07961a4498f,2025-01-15T15:35:27.000000000+00:00,48.686
20977,Metric:BodyLayer,mostly07-684d-46ea-a3c9-8d50f6f2e7e6,latency,mostly90-ce59-4b85-b80c-66eeecaab46a,2025-10-03T19:50:00.000000000+00:00,0.064
20978,Metric:BodyLayer,mostlyf8-0d91-48c2-ae1b-afeefe27da4c,throughput,mostly90-d71a-47a2-9b6a-706183f69d39,2025-10-01T08:07:27.000000000+00:00,142.975
20979,Metric:BodyLayer,mostly1b-dc01-40a9-a225-6a395dd8f562,latency,mostly90-dd43-4ebf-8dec-dc53a4c10ad0,2025-06-11T07:41:30.600000000+00:00,57.888
20980,Metric:BodyLayer,mostly12-f7eb-48b1-846f-15772f0283e4,latency,mostly90-e2e8-4285-ad7c-73ce1de74442,2025-01-18T12:17:00.000000000+00:00,364.524
20981,Metric:BodyLayer,mostly94-f662-4bc0-947c-f6f48150b8e0,latency,mostly90-fbc5-456b-a94e-69a7a74bd54d,2025-01-04T08:35:30.000000000+00:00,0.039
20982,Metric:BodyLayer,mostly25-eedf-4cc4-ae6a-fdee204a2512,latency,mostly90-fe7b-4a37-badd-8e7ff4cb7794,2025-06-21T08:05:10.000000000+00:00,58.404
20983,Metric:BodyLayer,mostly5f-aae9-44e9-ae4a-4b2a3e32b54d,latency,mostly91-1137-4e18-958d-1817c46f1e54,2025-06-09T08:16:30.000000000+00:00,0.015
20984,Metric:BodyLayer,mostly09-2d96-4dcd-bd1c-719063f8242a,latency,mostly91-394b-45b3-92bb-57c0aff2d6e0,2025-02-17T21:40:11.000000000+00:00,0.0
20985,Metric:BodyLayer,mostly42-a8e0-4b7a-a144-43ee048701f9,latency,mostly91-4389-4ef2-8f42-d142e78b5afa,2025-08-01T09:29:09.000000000+00:00,0.008
20986,Metric:BodyLayer,mostly5f-7150-49ff-a282-6d30ef1df51a,latency,mostly91-67f0-4fe3-b42e-f93bf96659b8,2025-06-19T14:06:30.000000000+00:00,212.04
20987,Metric:BodyLayer,mostlycb-13df-4a5e-b93f-08cbb4b51d6f,accuracy,mostly91-7a5b-456f-88ea-8d2288f58ad8,2025-10-03T19:50:00.000000000+00:00,417.005
20988,Metric:BodyLayer,mostly35-7921-4d8e-8d09-e06f7f8d6b43,latency,mostly91-8899-4385-88a5-d75604f02f8b,2025-10-03T19:50:00.000000000+00:00,62.953
20989,Metric:BodyLayer,mostly33-0035-4ee0-8a6f-ba92c02c6b46,latency,mostly91-956e-4131-beec-69a6520836d9,2025-10-03T19:50:00.000000000+00:00,68.796
20990,Metric:BodyLayer,mostly0b-1858-4eb3-85c6-e38aa51b1522,latency,mostly91-a964-4724-8a9b-3f3b8743416d,2025-06-30T08:30:23.000000000+00:00,58.882
20991,Metric:BodyLayer,mostly3b-1352-48c4-b59e-229e8a161615,latency,mostly91-baa4-48a3-b227-68c7df2c5c0e,2025-10-03T19:50:00.000000000+00:00,0.015
20992,Metric:BodyLayer,mostly90-addd-4b71-bd9a-f90dabf142a1,latency,mostly91-c8eb-4042-94d8-a4a4d1033cd1,2025-02-15T22:42:30.000000000+00:00,144.157
20993,Metric:BodyLayer,mostly7b-0cfc-4ac7-96e6-eb52797a3773,latency,mostly91-cbe9-45fa-80aa-e6949a388b67,2025-08-07T08:16:33.000000000+00:00,82.755
20994,Metric:BodyLayer,mostlyf0-d7f7-4f1b-b310-f3f7f84ba3bf,cpu_usage,mostly91-dad4-467c-9bc6-4cab7f963817,2025-01-05T08:06:15.000000000+00:00,55.254
20995,Metric:BodyLayer,mostlya0-1dee-4e51-9805-0ef053ecdd80,throughput,mostly91-e3b2-4313-be3a-856c664c0d18,2025-02-04T08:05:30.000000000+00:00,58.851
20996,Metric:BodyLayer,mostlyf1-f62b-4f79-8c10-d7edca59af20,latency,mostly91-ed9e-4598-ac9c-1d582694923e,2025-09-19T18:45:21.000000000+00:00,131.023
20997,Metric:BodyLayer,mostly5c-2ff6-4b10-9c0d-919e160a7c4f,latency,mostly91-f9b0-4db9-b008-29c488271471,2024-09-15T13:05:12.000000000+00:00,64.34
20998,Metric:BodyLayer,mostlyde-5fdc-4153-9dd7-6bd855cb15f9,latency,mostly92-0614-4881-9459-039cdf2dbefa,2025-02-10T11:07:47.000000000+00:00,268.149
20999,Metric:BodyLayer,mostly44-9e78-46ed-98d3-179e75b053ea,memory_usage,mostly92-0dcf-4ea9-b7ea-ece813c636b2,2025-02-17T08:03:05.000000000+00:00,58.496
21000,Metric:BodyLayer,mostly26-d01d-4959-a819-f874382cbae2,latency,mostly92-0fd9-440f-a70a-71b08b02ad22,2025-06-10T08:20:40.500000000+00:00,416.437
21001,Metric:BodyLayer,mostlye8-f860-4043-8ca7-c4703e3c2835,latency,mostly92-323b-42fb-b2be-8863bea55eab,2025-02-19T13:41:30.000000000+00:00,0.789
21002,Metric:BodyLayer,mostly51-8a89-4523-900d-255d1fac3ce5,latency,mostly92-3d36-4d30-aa29-abdba54b6a5d,2025-06-05T08:03:37.000000000+00:00,492.756
21003,Metric:BodyLayer,mostly36-e11e-4bc7-ba51-e777be3253ee,latency,mostly92-5a4a-43ad-8e29-6e94ec7b0ab6,2025-08-07T08:40:02.100000000+00:00,0.744
21004,Metric:BodyLayer,mostlye6-a964-46fb-b386-15a572f7a030,latency,mostly92-5bd7-48f2-a8e8-e270fd82b4b8,2025-06-20T03:48:07.000000000+00:00,142.797
21005,Metric:BodyLayer,mostly17-c1b2-40ff-bbe5-6bab30199cf6,latency,mostly92-6582-435a-a07b-2e33f367bd99,2025-10-03T19:50:00.000000000+00:00,72.316
21006,Metric:BodyLayer,mostly5e-22ff-47fb-afcd-a1b05aa082a0,cpu_usage,mostly92-6706-4bf7-8a42-86b8e9fee5b7,2025-02-16T08:10:01.000000000+00:00,385.187
21007,Metric:BodyLayer,mostlyef-bc80-4eff-ae3e-068c67af67ef,latency,mostly92-7048-44d7-b23a-1ac57f74eeee,2025-02-18T11:11:30.000000000+00:00,1.84
21008,Metric:BodyLayer,mostlyb5-3f2a-49ad-a0f4-d557823aae31,latency,mostly92-8c1e-4248-b397-a86f8076cfd6,2025-10-03T19:50:00.000000000+00:00,73.049
21009,Metric:BodyLayer,mostly80-2ff8-4ebc-871d-9bf5837a467e,latency,mostly92-9a17-40e8-b034-2155f6fec41d,2025-10-03T19:50:00.000000000+00:00,56.844
21010,Metric:BodyLayer,mostly30-da8f-491d-85d1-15be5b3e599d,throughput,mostly92-bf1d-4165-b3a8-7592e7efb594,2025-09-15T16:42:00.000000000+00:00,0.012
21011,Metric:BodyLayer,mostlyb2-0350-45f0-977f-8b88c32d5fe3,latency,mostly92-da6a-4fb3-b850-869f896910dd,2025-01-15T11:26:18.000000000+00:00,878.173
21012,Metric:BodyLayer,mostly1a-dfa5-4b47-b546-3a8faabdf417,latency,mostly92-f50f-42a4-a0af-ab7827dacc94,2025-01-27T08:33:33.000000000+00:00,74.285
21013,Metric:BodyLayer,mostly18-cc5a-4533-978a-21cf645b5d89,cpu_usage,mostly92-f5d0-4161-be81-0ae0a382037e,2025-01-03T08:36:30.000000000+00:00,54.674
21014,Metric:BodyLayer,mostly64-da10-48fd-8a89-0da2f34daeab,latency,mostly93-0fdf-4155-b350-d24b59d042a2,2025-01-27T03:43:10.400000000+00:00,89.67
21015,Metric:BodyLayer,mostly66-9e6b-4d2c-95b9-f5ac2438eebc,latency,mostly93-4a3f-4576-901d-f15e2bceb5cb,2025-10-03T19:50:00.000000000+00:00,319.641
21016,Metric:BodyLayer,mostly8a-c41b-43c7-9f59-8840560667d0,error_rate,mostly93-4f12-4881-9ba0-760f77dd5862,2025-06-08T18:05:00.000000000+00:00,519.481
21017,Metric:BodyLayer,mostlyf5-c739-4b77-a680-a18e833c4d2a,latency,mostly93-7da0-445a-b7c5-c86ee0f5cda2,2025-01-19T11:42:11.000000000+00:00,448.368
21018,Metric:BodyLayer,mostly70-31c7-4a14-be5b-02309c0b4726,cpu_usage,mostly93-83a2-4839-a909-495081c1d032,2025-06-04T11:22:30.500000000+00:00,80.347
21019,Metric:BodyLayer,mostlyfa-2307-407d-8828-4464c7536133,latency,mostly93-92d0-48e9-865c-344e588b9420,2025-10-03T19:50:00.000000000+00:00,181.489
21020,Metric:BodyLayer,mostly73-1cbe-4182-8b63-f9373f3274c0,latency,mostly93-9593-4eb6-9a65-d4eb255175d5,2025-10-03T08:02:30.600000000+00:00,143.353
21021,Metric:BodyLayer,mostly99-c43d-40a1-aa24-bcfbf2b0f3ba,error_rate,mostly93-be8d-4f18-8bc4-1eaa725317dd,2025-10-03T19:50:00.000000000+00:00,62.9
21022,Metric:BodyLayer,mostly25-26db-4313-8806-bd3a5126ee38,latency,mostly93-c062-41ad-88e1-3403226e77cf,2025-02-15T08:27:13.000000000+00:00,307.609
21023,Metric:BodyLayer,mostly15-d463-4de4-880f-4ca523487523,latency,mostly93-cad3-4e54-bbe4-568520c8f5ed,2025-06-25T08:03:30.000000000+00:00,122.841
21024,Metric:BodyLayer,mostly03-64ee-41ec-972f-7bb2d5017a28,latency,mostly93-d4a4-48b7-a399-c877bc7a9abc,2025-02-15T13:06:30.000000000+00:00,45.065
21025,Metric:BodyLayer,mostly0b-d73d-4c98-a32b-ca6f295fc59f,latency,mostly93-f9f8-4bab-a792-089f5e05ac13,2025-08-25T03:56:30.000000000+00:00,0.035
21026,Metric:BodyLayer,mostlyae-58d8-4b5e-886b-3b3c6e864fe4,latency,mostly94-028e-4216-9c44-a6781762ce24,2025-08-03T22:10:32.000000000+00:00,79.227
21027,Metric:BodyLayer,mostlyee-2058-4399-b95c-d11bd69b1a4f,latency,mostly94-064c-4be9-a29e-71486e71d1f8,2025-01-06T03:00:20.000000000+00:00,63.201
21028,Metric:BodyLayer,mostly35-0e9e-45ba-bd03-a489be20243d,latency,mostly94-2ae4-42c9-a324-748f0f439c4b,2025-05-12T21:00:30.000000000+00:00,0.718
21029,Metric:BodyLayer,mostly07-02ff-49a5-af6c-f041ffb0767d,latency,mostly94-3044-4189-9143-25fcc9f2409d,2025-01-03T08:05:40.000000000+00:00,353.999
21030,Metric:BodyLayer,mostlya2-9165-4c44-b703-896997eceec5,error_rate,mostly94-3cfc-4200-bcf1-f0d9541873f7,2025-10-03T19:50:00.000000000+00:00,81.779
21031,Metric:BodyLayer,mostlyfd-48d7-42c5-b0df-ef3b8981696c,latency,mostly94-3f56-406d-a514-e0e6073e24a1,2025-09-27T11:46:06.000000000+00:00,246.078
21032,Metric:BodyLayer,mostly09-6de4-4948-8c6b-e891c6ba7e92,error_rate,mostly94-49c8-442d-ac8e-91f418b5ba5d,2024-10-10T19:47:05.000000000+00:00,128.99
